3.104518332912316,0.037074320677475,10,13,0.020931
-1.0,-1.0,100,13,0.048167
-1.0,-1.0,100,13,2.8e-05
-1.0,-1.0,100,13,2.4e-05
-1.0,-1.0,100,13,1.4e-05
-1.0,-1.0,100,13,8e-06
-1.0,-1.0,100,13,1.3e-05
-1.0,-1.0,100,13,1.3e-05
-1.0,-1.0,100,13,1.1e-05
-1.0,-1.0,100,13,1e-05
-1.0,-1.0,100,13,8e-06
-1.0,-1.0,100,13,1.5e-05
-1.0,-1.0,100,13,1e-05
3.140417032295236,0.001175621294555,100,13,0.025531
-1.0,-1.0,1000,13,0.037591
-1.0,-1.0,1000,13,1.2e-05
-1.0,-1.0,1000,13,8e-06
-1.0,-1.0,1000,13,1.2e-05
-1.0,-1.0,1000,13,1e-05
-1.0,-1.0,1000,13,1e-05
-1.0,-1.0,1000,13,1.7e-05
-1.0,-1.0,1000,13,1.1e-05
-1.0,-1.0,1000,13,1.2e-05
-1.0,-1.0,1000,13,1e-05
-1.0,-1.0,1000,13,3.5e-05
3.141555466970636,3.7186619157e-05,1000,13,0.037508
-1.0,-1.0,1000,13,1.2e-05
-1.0,-1.0,10000,13,0.035007
-1.0,-1.0,10000,13,1.9e-05
-1.0,-1.0,10000,13,3e-05
-1.0,-1.0,10000,13,2.3e-05
-1.0,-1.0,10000,13,3e-05
-1.0,-1.0,10000,13,2.1e-05
-1.0,-1.0,10000,13,2e-05
-1.0,-1.0,10000,13,2.1e-05
-1.0,-1.0,10000,13,2.9e-05
-1.0,-1.0,10000,13,2.4e-05
-1.0,-1.0,10000,13,2.6e-05
-1.0,-1.0,10000,13,2.2e-05
3.141591477617004,1.17597279e-06,10000,13,0.015163
-1.0,-1.0,100000,13,0.0375
-1.0,-1.0,100000,13,0.000136
-1.0,-1.0,100000,13,0.000133
-1.0,-1.0,100000,13,0.000147
-1.0,-1.0,100000,13,0.000136
-1.0,-1.0,100000,13,0.000139
-1.0,-1.0,100000,13,0.00014
-1.0,-1.0,100000,13,0.000146
-1.0,-1.0,100000,13,0.000139
-1.0,-1.0,100000,13,0.000139
-1.0,-1.0,100000,13,0.000139
-1.0,-1.0,100000,13,0.000137
3.141592616398416,3.7191377e-08,100000,13,0.017133
-1.0,-1.0,1000000,13,0.038275
-1.0,-1.0,1000000,13,0.001306
-1.0,-1.0,1000000,13,0.001311
-1.0,-1.0,1000000,13,0.001311
-1.0,-1.0,1000000,13,0.001309
-1.0,-1.0,1000000,13,0.001321
-1.0,-1.0,1000000,13,0.001319
-1.0,-1.0,1000000,13,0.001301
-1.0,-1.0,1000000,13,0.001316
-1.0,-1.0,1000000,13,0.001316
-1.0,-1.0,1000000,13,0.001415
-1.0,-1.0,1000000,13,0.001326
3.141592652425392,1.164401e-09,1000000,13,0.032893
-1.0,-1.0,10000000,13,0.047159
-1.0,-1.0,10000000,13,0.012735
-1.0,-1.0,10000000,13,0.012772
-1.0,-1.0,10000000,13,0.012795
-1.0,-1.0,10000000,13,0.012712
-1.0,-1.0,10000000,13,0.012771
-1.0,-1.0,10000000,13,0.012719
-1.0,-1.0,10000000,13,0.012713
-1.0,-1.0,10000000,13,0.012725
-1.0,-1.0,10000000,13,0.012719
3.141592652956968,6.32826e-10,10000000,13,0.045068
-1.0,-1.0,10000000,13,0.013018
-1.0,-1.0,10000000,13,0.012707
-1.0,-1.0,100000000,13,0.174128
-1.0,-1.0,100000000,13,0.127018
-1.0,-1.0,100000000,13,0.126925
-1.0,-1.0,100000000,13,0.126843
-1.0,-1.0,100000000,13,0.129132
-1.0,-1.0,100000000,13,0.127023
-1.0,-1.0,100000000,13,0.127263
-1.0,-1.0,100000000,13,0.126984
-1.0,-1.0,100000000,13,0.126947
-1.0,-1.0,100000000,13,0.127014
-1.0,-1.0,100000000,13,0.126551
3.14159265891642,-5.326628e-09,100000000,13,0.171315
-1.0,-1.0,100000000,13,0.126484
-1.0,-1.0,1000000000,13,1.401156
-1.0,-1.0,1000000000,13,1.373553
-1.0,-1.0,1000000000,13,1.373228
-1.0,-1.0,1000000000,13,1.373319
-1.0,-1.0,1000000000,13,1.373182
-1.0,-1.0,1000000000,13,1.3724
-1.0,-1.0,1000000000,13,1.373038
-1.0,-1.0,1000000000,13,1.373453
-1.0,-1.0,1000000000,13,1.372962
-1.0,-1.0,1000000000,13,1.372954
-1.0,-1.0,1000000000,13,1.373099
-1.0,-1.0,1000000000,13,1.372797
3.14159264350166,1.0088132e-08,1000000000,13,1.386217
-1.0,-1.0,10000000000,13,13.739275
-1.0,-1.0,10000000000,13,13.105317
-1.0,-1.0,10000000000,13,13.109077
-1.0,-1.0,10000000000,13,13.107068
-1.0,-1.0,10000000000,13,13.105999
-1.0,-1.0,10000000000,13,13.107198
-1.0,-1.0,10000000000,13,13.106657
-1.0,-1.0,10000000000,13,13.106654
-1.0,-1.0,10000000000,13,13.106234
-1.0,-1.0,10000000000,13,13.105228
-1.0,-1.0,10000000000,13,13.106961
-1.0,-1.0,10000000000,13,13.109806
3.141592860637256,-2.07047461e-07,10000000000,13,13.737084
-1.0,-1.0,100000000000,13,135.157742
-1.0,-1.0,100000000000,13,129.95886
-1.0,-1.0,100000000000,13,129.960698
-1.0,-1.0,100000000000,13,129.952713
-1.0,-1.0,100000000000,13,129.946392
-1.0,-1.0,100000000000,13,129.937492
-1.0,-1.0,100000000000,13,129.982164
-1.0,-1.0,100000000000,13,129.962689
-1.0,-1.0,100000000000,13,129.946277
-1.0,-1.0,100000000000,13,129.963011
-1.0,-1.0,100000000000,13,129.939296
-1.0,-1.0,100000000000,13,129.944033
3.141592910824184,-2.57234389e-07,100000000000,13,135.155552
-1.0,-1.0,1000000000000,13,1327.987016
-1.0,-1.0,1000000000000,13,1301.481481
-1.0,-1.0,1000000000000,13,1301.438954
-1.0,-1.0,1000000000000,13,1301.665006
-1.0,-1.0,1000000000000,13,1301.544252
-1.0,-1.0,1000000000000,13,1301.411571
-1.0,-1.0,1000000000000,13,1301.562277
-1.0,-1.0,1000000000000,13,1301.744822
-1.0,-1.0,1000000000000,13,1301.483518
-1.0,-1.0,1000000000000,13,1301.460056
-1.0,-1.0,1000000000000,13,1328.957035
-1.0,-1.0,1000000000000,13,1301.483248
3.141548987918184,4.3665671611e-05,1000000000000,13,1328.970885
-1.0,-1.0,1,14,0.038809
-1.0,-1.0,1,14,1.7e-05
-1.0,-1.0,1,14,1e-05
-1.0,-1.0,1,14,1.3e-05
-1.0,-1.0,1,14,8e-06
-1.0,-1.0,1,14,1.6e-05
-1.0,-1.0,1,14,1.3e-05
-1.0,-1.0,1,14,1.5e-05
-1.0,-1.0,1,14,1.1e-05
-1.0,-1.0,1,14,2.3e-05
-1.0,-1.0,1,14,1.3e-05
2.000000059604644,1.14159259398515,1,14,0.03528
-1.0,-1.0,1,14,1e-05
-1.0,-1.0,1,14,1.3e-05
-1.0,-1.0,10,14,0.032571
-1.0,-1.0,10,14,1.1e-05
-1.0,-1.0,10,14,9e-06
-1.0,-1.0,10,14,1e-05
-1.0,-1.0,10,14,1.4e-05
-1.0,-1.0,10,14,9e-06
3.104518332912316,0.037074320677475,10,14,0.028127
-1.0,-1.0,10,14,1.2e-05
-1.0,-1.0,10,14,1.8e-05
-1.0,-1.0,10,14,2.7e-05
-1.0,-1.0,10,14,1.1e-05
-1.0,-1.0,10,14,2e-05
-1.0,-1.0,10,14,1.2e-05
-1.0,-1.0,10,14,1.6e-05
-1.0,-1.0,100,14,0.035584
-1.0,-1.0,100,14,1.2e-05
-1.0,-1.0,100,14,1.6e-05
-1.0,-1.0,100,14,1.1e-05
-1.0,-1.0,100,14,3.3e-05
-1.0,-1.0,100,14,1.8e-05
-1.0,-1.0,100,14,1.6e-05
-1.0,-1.0,100,14,1.3e-05
-1.0,-1.0,100,14,9e-06
-1.0,-1.0,100,14,1.4e-05
-1.0,-1.0,100,14,1.6e-05
3.140417032295236,0.001175621294555,100,14,0.026539
-1.0,-1.0,100,14,1e-05
-1.0,-1.0,100,14,1.3e-05
-1.0,-1.0,1000,14,0.030993
-1.0,-1.0,1000,14,1.6e-05
-1.0,-1.0,1000,14,1.4e-05
-1.0,-1.0,1000,14,1.6e-05
